,lon,lat,near_accidents
236923,13.4148671500001,52.5433777100001,
236924,13.5207951260001,52.4640416170001,
236925,13.324001992,52.495946249,11888
236926,13.600219248,52.4764397160001,
236927,13.3362849490001,52.51496854,
236928,13.2916618470001,52.5190979320001,
236930,13.261295569,52.4109092840001,
236931,13.395163096,52.517255687,
236933,13.5724991720001,52.5670537600001,
236938,13.223630267,52.4299072650001,6998
236943,13.4304777840001,52.469130498,11204
236946,13.4581082720001,52.5255048430001,
236947,13.3690831910001,52.5216946470001,
236951,13.4013406830001,52.4636256900001,
236952,13.551476542,52.4286553160001,
236953,13.5374149350001,52.459557008,
236954,13.349600805,52.449651841,
236956,13.5789481530001,52.438930973,
236958,13.280366053,52.5182935220001,
236959,13.3795135240001,52.5232672660001,"2939,5043,5881,8678,14387,15382,15874"
236960,13.3152246920001,52.4482606240001,
236962,13.37181657,52.5092785950001,"2616,2884,10619,14381,14661"
236963,13.407857021,52.386675412,
236964,13.287165106,52.4324752950001,
236965,13.271067854,52.51007773,
236968,13.3870774970001,52.5272277650001,"2479,2738,5829,6634,7336,7505,7583,7705,9335,9482,9487,10450,11227,11632,12114,12269,12552,12704,13692,15466,15546,16247,16263,16330,16559,16754"
236970,13.438682832,52.542518107,2233
236971,13.4319998610001,52.4995377830001,1762
236972,13.3451755030001,52.5391280630001,"2394,9913,11466"
236973,13.369602935,52.559605221,
236974,13.489686857,52.5123548830001,9346
236978,13.320750504,52.477410729,
236981,13.446385354,52.553589469,
236984,13.416269302,52.550063896,"2319,2596,2873"
236985,13.4261966620001,52.4774342370001,"5649,5852,7643,10366,10798,10912,12382,12425,12464,16734"
236987,13.4415676510001,52.543311283,
236988,13.3858408890001,52.520482229,
236995,13.1955279900001,52.5335611990001,
236997,13.1593165890001,52.5296384260001,
236999,13.3783112420001,52.56571674,
237000,13.2365977200001,52.4400908640001,
237001,13.343998861,52.5321773740001,
237003,13.478173607,52.4177494830001,
237006,13.7384137980001,52.4288777260001,
237015,13.3200861240001,52.471567502,
237018,13.4097516910001,52.3874393660001,
237019,13.419160479,52.5010928120001,"7588,8339,9270,12500,12769,13786,14191,14910,17085"
237020,13.4150364720001,52.5157759790001,
237022,13.3225451370001,52.486610495,"3217,3803,10900,11887"
237023,13.3762855140001,52.4587541340001,
237024,13.4519040320001,52.5083940530001,
237025,13.428783147,52.5815254120001,
237027,13.337024258,52.4341303850001,
237028,13.440980698,52.4823453320001,
237029,13.327921077,52.450141848,
237033,13.3843187100001,52.5507408980001,"8409,8612,9885,13443"
237039,13.4225679200001,52.559863976,
237041,13.388251338,52.5610207060001,
237042,13.337120279,52.5051953010001,"4063,9380"
237043,13.3817250720001,52.556233176,2005
237044,13.405467287,52.4969187500001,
237045,13.413053631,52.382863253,
237046,13.4155961500001,52.527237229,"1114,4689,13074,15190"
237047,13.3839762760001,52.5103869000001,"8785,9906,11057,12452,12745,13352,14529"
237048,13.2878234070001,52.496068333,11465
237049,13.131556926,52.3917677310001,
237051,13.4815401720001,52.502022874,
237052,13.408336838,52.5722903860001,
237053,13.1969826430001,52.5495201040001,
237055,13.2970406380001,52.452225308,
237056,13.4320759500001,52.4664470590001,"8914,9705,10367,10630,10799"
237058,13.493599225,52.4104489640001,
237059,13.313463991,52.5151759020001,919
237060,13.2963046510001,52.4986160230001,
237062,13.4059034530001,52.489513564,"1424,4977,5008,7697,13294,13375"
237064,13.478222789,52.5360656140001,
237065,13.506202909,52.4538851550001,
237067,13.4423884400001,52.4657682910001,
237070,13.214697813,52.5599156930001,
237071,13.37766148,52.5077197040001,"4561,6417"
237074,13.255954124,52.4359100610001,
237075,13.409027338,52.5244444420001,"2381,6929"
237076,13.414824589,52.507606261,"1143,2223,4314,4630,4668,11289,11855,12160,13267"
237077,13.202414682,52.546495312,
237079,13.3963493140001,52.493097913,
237080,13.431730117,52.505857656,
237083,13.371958901,52.4698816700001,16483
237085,13.336793417,52.454211958,
237088,13.4538202360001,52.4553272370001,
237089,13.45542048,52.453089581,
237093,13.4427068590001,52.454817559,
237094,13.3998172030001,52.529558513,12021
237096,13.332903646,52.478705663,
237101,13.4461578520001,52.5176569330001,"3277,12106"
237107,13.3299582490001,52.5696296200001,
237108,13.1791213660001,52.5308047190001,
237109,13.437097205,52.5104669780001,
237110,13.53383032,52.5255130850001,
237112,13.3734779320001,52.504282086,
237113,13.4574103,52.5289596630001,5232
237115,13.454084214,52.482496736,
237116,13.341705056,52.5011451330001,3155
237117,13.4703959610001,52.503887095,"947,1304,1378,6342,13805,13806,15425,15426,15783"
237119,13.412806054,52.5506427020001,
237120,13.421848115,52.535632106,"13288,14240"
237123,13.495833466,52.6260790310001,"6919,7054,7226,7233"
237124,13.411598091,52.550735639,15246
237126,13.362018865,52.5255324510001,
237129,13.417117214,52.512309067,"1698,8213,9269,9909,13546"
237130,13.2670806150001,52.5317945100001,
237131,13.3152985040001,52.468870925,
237133,13.4167849990001,52.535182154,
237135,13.3841958080001,52.5099982460001,"12155,12452,12745,12846,16526"
237137,13.3767133600001,52.4894723530001,"1293,13332,13485"
237143,13.1889722390001,52.5217681240001,
237145,13.379093385,52.533743261,"2191,3762,4959,5059,5859,6168,6832,6859,6860,6967,7494,7699,8608,9002,9019,9345,9469,9573,9652,9797,9798,9799,11483,13791,14021,14271,15681,16294"
237146,13.5006588470001,52.5615377,
237148,13.3332404380001,52.4824304210001,
237154,13.3376795790001,52.480822319,
237158,13.38228739,52.5044580210001,"267,2090,2128,2277,7308,7707,9736,15909,16921"
237162,13.447923824,52.4898301440001,
237164,13.325036116,52.458198134,
237165,13.4088205950001,52.504187431,"4744,5615,5822"
237170,13.4259431250001,52.4780874640001,
237172,13.413527001,52.5496534100001,
237173,13.3268302650001,52.5632041650001,
237177,13.4944080440001,52.503462341,
237178,13.3189269000001,52.453417202,
237179,13.343208524,52.5320682500001,
237180,13.5807060230001,52.4566873530001,
237183,13.3594664980001,52.4342569410001,
237186,13.316560995,52.4995155060001,
237187,13.34444662,52.4394332370001,
237190,13.4622260460001,52.5084527060001,
237191,13.425158658,52.5524251240001,
237194,13.4323727930001,52.468027363,
237197,13.612652758,52.454190522,
237200,13.3280933140001,52.5071940350001,
237201,13.3672211420001,52.5225622670001,"9501,9714"
237202,13.3110306680001,52.4814898220001,
237205,13.385467697,52.471562384,
237207,13.399754849,52.522931149,
237209,13.2603929000001,52.489496069,6584
237214,13.491381953,52.6377470790001,
237217,13.332781955,52.4797154450001,
237219,13.3942936770001,52.501211433,"3721,10002,15765"
237220,13.365301442,52.497326211,
237222,13.4975857630001,52.416039341,"275,1644,1809"
237227,13.4580881640001,52.5127178400001,
237229,13.42171698,52.46521353,"7280,11513"
237231,13.3602941350001,52.454073571,
237232,13.391036747,52.5554866530001,
237234,13.4410448350001,52.556372104,
237236,13.348904185,52.500689331,
237239,13.4015064230001,52.528953743,"3788,4014,6155,6677,8875,9803,10653,13562,15353,15927,16109"
237240,13.3328298930001,52.505181437,6200
237242,13.444940935,52.4624601850001,
237245,13.372519127,52.438026204,
237246,13.3923891270001,52.575427329,
237248,13.3283647060001,52.4658829620001,
237251,13.418530752,52.553161205,10839
237254,13.39081351,52.5049049850001,"11000,11731,16286"
237256,13.307874843,52.4886841970001,
237262,13.382040078,52.552929356,"6181,6477"
237270,13.178822342,52.5094368480001,
237271,13.3284319420001,52.4688929060001,
237272,13.427874262,52.4886480430001,"8968,16486"
237276,13.37236683,52.4773355730001,
237277,13.309964973,52.5246027260001,
237280,13.3857896420001,52.5312852330001,"2171,3811,5622,7491,7914,7965,8129,10905,13280,13601,13878,14244,14254,14437,15215,15224,15313,15314,16056"
237281,13.528603135,52.452271495,14047
237289,13.5586009360001,52.4516017620001,
237299,13.427098653,52.500278327,
237302,13.385464138,52.471562417,
237303,13.4025265660001,52.516426089,"553,3135,8126"
237304,13.3280370370001,52.5003289970001,"986,1486,3471,6040,8368,8789,9312,10975,16880,17042"
237307,13.3064757440001,52.503610166,
237308,13.5774645980001,52.461497411,
237309,13.4460073490001,52.486563264,"3072,5650,11403,12006"
237310,13.355755349,52.5021771670001,
237311,13.421296162,52.5451635650001,
237314,13.371205371,52.4471935870001,
237317,13.47554509,52.456297776,
237318,13.348169108,52.503749516,
237319,13.3200955400001,52.4968610670001,
237322,13.404248366,52.588261398,
237325,13.371817129,52.5092771180001,"2616,2884,10619,14381,14661"
237326,13.281151826,52.4820129190001,"964,1481,3077,5409,5762,8026"
237328,13.5435313450001,52.4338003570001,
237329,13.326451741,52.4765882990001,
237331,13.4120629240001,52.5380572060001,"6194,13954"
237335,13.333920564,52.468449827,
237336,13.348830622,52.4591655780001,"2434,2489"
237340,13.5307486680001,52.519696299,
237341,13.385217851,52.3975098860001,
237345,13.359370891,52.5507187200001,
237346,13.210003762,52.5324170270001,
237350,13.4297826330001,52.4702150840001,"3271,7047"
237351,13.376627005,52.5093925580001,"5466,6310,9563,9738,10204,13875,16231"
237352,13.3138482630001,52.5061107940001,5967
237353,13.338839836,52.5537700790001,
237355,13.472631655,52.461144598,
237360,13.3842346050001,52.509924438,"12155,12846,16029,16526"
237368,13.2549453560001,52.427686636,
237369,13.5770106630001,52.4557813960001,
237370,13.4070655620001,52.523442548,"11459,14979,15698,16544"
237371,13.3618980410001,52.5707889180001,
237376,13.382278598,52.4010968680001,
237377,13.425120544,52.4580003190001,
237379,13.343330549,52.526352091,"9581,12984"
237380,13.3297015860001,52.4953182420001,2630
237384,13.479657929,52.498301294,
237387,13.4540546850001,52.488905527,"1327,1630,10668"
237390,13.3220260030001,52.521065692,"1522,3250,3498,3537,5193,5329,5347,5460,5486,5919,5942,6114,6171,6206,6292,6327,6339,6355,6457,6507,7019,7578,12942,14245,14481,16769,16927"
237391,13.6156123260001,52.4296464560001,
237392,13.3532071130001,52.4904008710001,
237393,13.3897023910001,52.4959150350001,"1745,3597,9406"
237396,13.434904326,52.440322972,3747
237397,13.4513197360001,52.5084996570001,14596
237398,13.438761845,52.4735349900001,3096
237399,13.4282112670001,52.4732875440001,
237400,13.5752428660001,52.4538431920001,1194
237403,13.356419407,52.5004732130001,
237404,13.363216976,52.4956668560001,
237406,13.3331619900001,52.4859171800001,3251
237407,13.462542194,52.5168422340001,
237408,13.4211902000001,52.5174475540001,
237409,13.353031453,52.5533190950001,
237414,13.4363782940001,52.4908146870001,
237416,13.3989151430001,52.5509744720001,
237418,13.3226349010001,52.4879538760001,1576
237419,13.287087839,52.417803168,
237422,13.3635090560001,52.484709224,
237426,13.561577103,52.50710286,
237429,13.3713559,52.5111503000001,"236,16149"
237432,13.1692830740001,52.533459457,
237433,13.559223209,52.423419256,14618
237435,13.467108298,52.597122278,
237437,13.4736866640001,52.4750154650001,
237440,13.379988511,52.4980009020001,
237441,13.39765126,52.495148919,"665,1725,8861"
237443,13.569235785,52.4433458250001,
237444,13.2767797440001,52.512602885,
237448,13.2818100650001,52.4765068290001,
237449,13.382162942,52.5911270930001,
237450,13.4012530100001,52.5208414520001,"4837,10092,13753,14980"
237455,13.3515337270001,52.5095244940001,"2747,5810,7888,13371,13724,13837"
237457,13.4033554390001,52.5056951130001,"1485,5080,5527,7427,10931,11130,11552,12558,14164"
237458,13.2660946130001,52.512972387,
237460,13.343198283,52.527953262,"994,13633"
237462,13.4384032250001,52.514535849,
237463,13.3897708100001,52.574292638,
237466,13.1945093030001,52.5336860690001,
237469,13.3203075590001,52.4121309600001,
237471,13.31483437,52.428485342,
237472,13.4026985830001,52.524002436,9515
237474,13.458225364,52.509403562,14597
237475,13.514785197,52.468783955,
237477,13.568609543,52.4446710180001,
237480,13.272020664,52.508849318,1085
237485,13.2909899650001,52.4483815,
237489,13.373692637,52.52092294,"9040,16536"
237494,13.4255023310001,52.5824310070001,
237496,13.3779575620001,52.4684207270001,
237500,13.3436955130001,52.5463024840001,
237504,13.36978407,52.5529396270001,"13181,13378"
237505,13.3926839390001,52.4917413850001,7742
237506,13.5246283320001,52.496006311,
237509,13.4136583980001,52.5114308490001,
237515,13.3012875310001,52.5996494460001,
237517,13.3312439100001,52.4839186570001,
237522,13.3066618720001,52.62237643,
237523,13.295258237,52.4201499260001,
237528,13.3711775840001,52.511122782,"236,16149"
237529,13.4438457090001,52.4999954,"2569,11568"
237530,13.39240998,52.5068698870001,"6442,9855,12685,12702,15205"
237543,13.581983592,52.43892866,14323
237547,13.452873257,52.5124053280001,"593,4095,16146"
237550,13.333263271,52.487709237,3344
237552,13.3512263440001,52.5104630170001,
237558,13.4791102250001,52.501850351,
237567,13.3417124160001,52.415908243,
237568,13.4167224780001,52.5109379410001,"7184,10957,15420,15652"
237569,13.2478527000001,52.6128670310001,
237573,13.5256384140001,52.534838162,
237574,13.2788740400001,52.6300952030001,
237575,13.4352206720001,52.491188284,"1662,8573,11648,12193"
237577,13.297630837,52.46487138,
237584,13.353385244,52.5164498340001,
237586,13.3588886650001,52.456931953,
237587,13.3838246490001,52.4558080210001,13767
237590,13.4341728380001,52.451665963,
237591,13.3284191290001,52.5647822110001,"2026,16863"
237592,13.3614633650001,52.4843835570001,
237593,13.2931184880001,52.5786815110001,
237595,13.5684480470001,52.5131827770001,
237598,13.504882164,52.4372127140001,6626
237599,13.432007184,52.499326927,1762
237602,13.38391926,52.542639126,"12317,16313"
237606,13.348045853,52.485398118,
237611,13.214066732,52.5383856810001,2515
237613,13.351735116,52.50653242,
237618,13.495325527,52.5469295560001,
237619,13.281279915,52.5127892180001,5278
237620,13.402935031,52.5214023250001,"5691,10785,11864"
237621,13.431991855,52.499324345,1762
237623,13.586020492,52.425828606,
237627,13.3046701760001,52.499479384,5002
237628,13.4463679410001,52.517635613,3277
237629,13.3603402090001,52.5372442980001,"461,1971,2136,2217,4459,4592,5121,5315,5947,6153,7264,11159,14419,15339"
237632,13.6083865900001,52.5388513410001,
237634,13.32261426,52.4859641720001,11599
237635,13.3158248600001,52.481854975,
237636,13.329449325,52.481534104,8650
237637,13.4338673300001,52.5595053800001,
237638,13.351160309,52.5096369340001,2747
237639,13.536031645,52.4260590470001,
237641,13.473876309,52.5427330790001,
237650,13.437036413,52.5103822660001,
237653,13.4292038080001,52.4930985600001,12373
237655,13.4512564990001,52.4366228960001,
237660,13.4027666710001,52.493937482,
237670,13.379889249,52.4813640720001,
237674,13.3514859000001,52.5468152030001,
237675,13.423277517,52.499060946,8649
237678,13.242526589,52.433960305,
237681,13.3672156580001,52.5224439730001,9501
237684,13.434317197,52.483031463,
237685,13.49278049,52.41493661,
237690,13.3896884490001,52.526624972,
237691,13.31310411,52.50099357,8154
237695,13.58088967,52.4879267920001,
237696,13.400219555,52.509502765,
237697,13.436437563,52.548528241,
237699,13.302700454,52.480194881,
237706,13.352575689,52.524199207,
237708,13.393021328,52.5150075760001,1473
237710,13.487312912,52.4757198190001,
237716,13.183618568,52.5422061260001,
237718,13.44384524,52.4999949420001,"2569,11568"
237723,13.3161608520001,52.4671894090001,
237729,13.3140248880001,52.50621528,"5528,5638,5659,5967,6102,7304"
237732,13.302132414,52.4884051380001,
237734,13.4087629370001,52.401159492,
237742,13.4519421470001,52.539573368,
237744,13.3374692620001,52.5013958860001,11096
237747,13.3757315170001,52.491689652,13170
237753,13.382250674,52.5136464190001,"8868,12625,13858"
237754,13.364510432,52.5971214620001,
237761,13.3779075960001,52.4614515580001,
237763,13.3238008870001,52.4870140310001,16646
237764,13.3523037620001,52.506395459,9176
237765,13.499297815,52.4683311250001,
237767,13.50475608,52.5632242560001,
237773,13.3958687580001,52.538226336,"5500,7969,7995,8673,10550,12605,12910,13042,13880,14287,14288,14800"
237774,13.3579289690001,52.596780091,
237779,13.490545647,52.4933582790001,
237784,13.322580572,52.511730599,
237785,13.2866688500001,52.518749482,
237790,13.5137435620001,52.505468937,11407
237792,13.4134958500001,52.527128023,
237795,13.4262002140001,52.5158910710001,4876
237797,13.5224129160001,52.5132325270001,
237798,13.426214337,52.5915701600001,
237801,13.4976189930001,52.416017809,"275,1644,1809"
237804,13.383376545,52.5114537250001,"6888,8668,11487,17095"
237807,13.454098335,52.452875464,
237808,13.429459281,52.47087671,"5699,12374"
237810,13.346202765,52.494517606,"227,1153,11058"
237811,13.237225628,52.4692791520001,
237813,13.420602382,52.5487143130001,11276
237814,13.437124034,52.594312669,
237816,13.398400254,52.5070500150001,"1389,1390,5355,5393,5443,9114,9434,9849,10835,12035,14309,14607,15204,15446,15646"
237818,13.328297106,52.5080099100001,"752,1934,10231"
237819,13.5061970790001,52.492049148,"2776,2792"
237820,13.408048176,52.5284137090001,"5874,12932,13054,14422,14487,14495,15234,15472"
237821,13.397417021,52.505890042,
237822,13.3893484700001,52.496108409,"3439,3597,9307,10384,12546,15988"
237823,13.3894240930001,52.547144175,"6575,7813,16256"
237824,13.369951332,52.5428819860001,"2642,2858,2903"
237826,13.3968674990001,52.4957712340001,7534
237833,13.3206655860001,52.501871877,"18,1155,1583"
237836,13.334017207,52.4137124740001,
237838,13.3764989150001,52.4850053930001,"2846,8764,13484,13701,16710"
237842,13.545836437,52.5679202680001,
237843,13.333894813,52.5414026830001,"3168,3750,3798"
237845,13.402615912,52.5384256400001,
237848,13.5738099450001,52.401775381,
237849,13.4484370710001,52.4731301790001,
237852,13.3245247850001,52.4984139250001,"254,1338,4248,4287,4588,5666,6711,8819,8837,8884,9774,10391,10433"
237853,13.4079378770001,52.528427101,"5874,8847,8859,13054,14422,14487,14495,15234,15472"
237861,13.601151186,52.479234922,3343
237862,13.262735481,52.4219281640001,
237863,13.274228468,52.4507277530001,
237865,13.4487169010001,52.5184023620001,
237866,13.3770676,52.508586037,"1339,1728,2885,4918,4919,4920,7892,8208,12434,13207,13876,14123,15099"
237868,13.478811411,52.610102485,
237873,13.4633713260001,52.4243537290001,
237878,13.3996134510001,52.5089318300001,1752
237884,13.373536099,52.510593607,7475
237889,13.5508661280001,52.4290553660001,
237890,13.490693734,52.526558675,10745
237891,13.352608742,52.533528688,"9128,9783,16648"
237893,13.590943097,52.527014793,
237894,13.407416837,52.533560665,
237895,13.473268117,52.5361823530001,11577
237900,13.3611353520001,52.4944285940001,
237905,13.1889351030001,52.5216737690001,
237906,13.6095600520001,52.5389478550001,
237908,13.4243383850001,52.5464885810001,
237911,13.396764477,52.515174496,2279
237912,13.5105034170001,52.4046577120001,
237916,13.465834676,52.5000103740001,5927
237917,13.448428501,52.4901573560001,
237922,13.404513126,52.3984564890001,
237923,13.433661289,52.481873469,"762,3004"
237925,13.476454346,52.4490328350001,
237929,13.356135544,52.5353120990001,17200
237931,13.44628684,52.478737245,2855
237933,13.339745384,52.5188990780001,
237935,13.58218412,52.4380390260001,
237936,13.625437956,52.456710947,
237937,13.4618989740001,52.559009293,
237941,13.3628210040001,52.5384805190001,5758
237942,13.3752042240001,52.560722126,
237944,13.4575760280001,52.4863855510001,
237946,13.353321346,52.439442157,
237948,13.3839126080001,52.5104992350001,"541,8785,9906,11057,13352,14529"
237949,13.3263800190001,52.486454429,"5589,5756,5893,7899"
237950,13.2995305960001,52.519468235,"1849,6475"
237951,13.39880055,52.5156077680001,17021
237953,13.435684161,52.4961234080001,
237958,13.510508513,52.4445612220001,
237961,13.285979325,52.4496120200001,
237964,13.573688202,52.449794185,
237967,13.4909550900001,52.5431156610001,
237969,13.432639501,52.557491773,
237972,13.486899158,52.5024572670001,
237977,13.3755473580001,52.5413915990001,11271
237980,13.4611542800001,52.4275829800001,
237982,13.37803813,52.5749118840001,1669
237984,13.41234379,52.544439664,
237986,13.389003729,52.5259265350001,15554
237991,13.340654375,52.4690584520001,
237992,13.4337355760001,52.466644805,
237993,13.2155722530001,52.438187697,
237994,13.382804573,52.5307670270001,"2193,2228,2271,2343,2392,2439,2505,3927,6238,7335,7672,8137,8334,8603,9234,9431,9769,10644,10926,11049,11082,11167,11247,11920,11921,12055,12129,12791,12924,14311,14843,15018,15052,15178,15315,15450,15798,15990,16907"
237996,13.4260476740001,52.607736324,6421
237997,13.302171544,52.4200476890001,
237999,13.3588166600001,52.4129615740001,
238002,13.2928568310001,52.43355366,
238003,13.3896693880001,52.5623799260001,1833
238007,13.3951536010001,52.5173191390001,
238009,13.489299481,52.5424277500001,
238010,13.460367497,52.511185874,12927
238011,13.571275986,52.5283712820001,
238016,13.3036565260001,52.499288822,"353,6975"
238020,13.271088933,52.4259105190001,
238023,13.4131754100001,52.547681229,"10036,16310"
238024,13.4694951930001,52.5107149180001,
238026,13.597075144,52.519845543,
238028,13.45497076,52.4744231940001,
238031,13.3944968810001,52.5245791740001,"5663,8319,12886"
238032,13.4267958680001,52.531608712,
238033,13.331153682,52.512082799,
238036,13.3500684630001,52.434263227,
238042,13.3963943740001,52.554976579,
238045,13.3098366570001,52.466596866,
238047,13.4316809530001,52.487415475,
238049,13.4613085460001,52.558254192,
238050,13.3204016460001,52.4787777000001,
238052,13.467923354,52.5154632840001,
238053,13.4265835410001,52.4765763670001,"5736,7651"
238054,13.303340302,52.43149464,
238058,13.4434316110001,52.53322503,
238059,13.509664403,52.472866369,1799
238060,13.2141182940001,52.5385323830001,2515
238061,13.4272899160001,52.5907276720001,
238062,13.4004680210001,52.4255895950001,
238065,13.475379703,52.4561935230001,
238066,13.297502568,52.4931349240001,"1171,1816,2456,3505"
238071,13.4159254680001,52.459553977,
238073,13.3897823300001,52.511064929,"635,1915,3845,5617,7767"
238074,13.3770994070001,52.5494936100001,"13920,14258,15386"
238078,13.442008523,52.501356548,"256,437,468"
238079,13.3608579310001,52.417132173,
238080,13.1981304830001,52.5329096470001,
238082,13.4551543760001,52.4743278220001,
238083,13.307870693,52.5065735100001,"295,1887,3620,8423,9946,10071,11101,11224,14654,15948"
238086,13.348675191,52.6066076330001,
238087,13.3603468360001,52.537237803,"461,1971,2136,2217,4459,4592,5121,5315,5947,6153,7264,11159,14419,15339"
238093,13.481942341,52.4613613440001,
238095,13.373449544,52.469030321,5707
238097,13.274450722,52.5190489,
238099,13.394616996,52.5322718,"0,7493,15820"
238100,13.3743497740001,52.5279809460001,"2056,8101,9360,10634,12939,12940,12967,13624,15555,15749,17004,17075"
238102,13.4650609290001,52.433252973,
238105,13.3658076020001,52.50306629,3308
238109,13.3376627170001,52.519897562,
238111,13.39317864,52.5290472880001,"3407,8230,8518,9500,10006,10788,10968,12738,12864,12914,13098,13099,13327,13460,13650,14116,14367,14424,14494,15928,16188,16631,16771,16993,17067,17108"
238112,13.331463802,52.5037714760001,6466
238114,13.3606161110001,52.5485922670001,
238116,13.4186367570001,52.5003681580001,"12387,14194"
238117,13.389892995,52.510371707,"367,2349,2715,9596,11912,12696,13089,14524"
238118,13.407599127,52.5097947940001,
238119,13.3431992220001,52.5281969110001,"994,13633"
238120,13.5387234240001,52.524656286,
238121,13.19859869,52.5328113850001,
238124,13.3196987270001,52.5705954110001,
238125,13.554938523,52.5156283490001,
238126,13.41159272,52.550736052,15246
238127,13.414318667,52.55360864,
238128,13.2956887280001,52.4939656440001,
238131,13.4240333810001,52.5529577300001,16349
238134,13.455823616,52.4303624290001,
238135,13.458870376,52.549089344,
238136,13.2899070600001,52.635092027,
238139,13.373501332,52.520652946,14375
238148,13.3319899680001,52.521919564,
238152,13.3952237820001,52.4963047140001,"1579,8722,11210"
238153,13.2727566410001,52.5125637900001,
238155,13.2805038970001,52.586958285,
238157,13.5392759590001,52.450731283,"1181,1264"
238158,13.4299944790001,52.503498891,9502
238165,13.2420515740001,52.4444578810001,
238174,13.5235337390001,52.4524106420001,
238179,13.487018705,52.5032983930001,
238180,13.3021246760001,52.438190503,
238181,13.4844525990001,52.467246075,
238183,13.2434116090001,52.614214926,
238184,13.5512776260001,52.4287856820001,
238188,13.3943103190001,52.564990014,
238192,13.343335778,52.5270049200001,"3067,3607,16174"
238194,13.3054337290001,52.4764495650001,
238200,13.3517290930001,52.506586102,
238204,13.4187878660001,52.5665293810001,
238208,13.207077747,52.4382152360001,
238209,13.4076021240001,52.4891857050001,"3490,4450,5879"
238212,13.3383892580001,52.553478311,
238213,13.3110257980001,52.5846014520001,
238215,13.497872279,52.6283440540001,
238216,13.3613915280001,52.479935487,
238217,13.4959298420001,52.53412107,
238225,13.4118880410001,52.394344269,
238226,13.5920244180001,52.5387243860001,
238227,13.4364756850001,52.548446954,
238228,13.280427016,52.518334112,
238229,13.456713935,52.5110026290001,
238231,13.4643885740001,52.4703223280001,1595
238232,13.5025499610001,52.4613205800001,
238233,13.440231914,52.4945699890001,2904
238235,13.4116356000001,52.523961645,"2743,9768,10943,13359,13735,16079,16928"
238236,13.416177551,52.5664831870001,"13437,13506"
238238,13.400724444,52.580349024,1247
238240,13.41408785,52.520011808,14847
238247,13.3614016940001,52.4811366340001,
238251,13.391169464,52.53061876,"2807,3917,5812,6074,7734,8177,8194,8293,8386,8398,8542,9139,9934,10789,11315,12653,13599,13969,14080,14331,14435,14486,14639,14832,14837,14975,14988,15134,15470,15576,16514,16856,17069,17109"
238255,13.433347355,52.6065881150001,
238257,13.3897747450001,52.574291142,
238261,13.4354729040001,52.5217595220001,
238273,13.3564631790001,52.5255668890001,
238274,13.3302427840001,52.5132469810001,"1932,2059"
238278,13.485962183,52.5206968000001,
238284,13.3391802940001,52.4962950890001,
238288,13.347173625,52.501086951,
238289,13.3123948590001,52.5154850860001,
238290,13.495389276,52.633987749,
238293,13.379309962,52.507034274,"2397,3558,8388"
238294,13.4165570970001,52.5109810110001,"7184,10944,10957,15420,15652,15695"
238296,13.3874462310001,52.533506909,"3992,6287,8860,9235,12770,13079,13526,13757,13919,14053,14637,15998,16002,16384,16639,16783,16855,16893"
238298,13.4061624660001,52.4506874140001,
238301,13.3083777310001,52.6245695550001,
238304,13.47303013,52.5206139210001,
238306,13.3283903550001,52.4673479260001,12110
238313,13.2316759820001,52.545053383,
238315,13.4423641120001,52.5008510820001,"1712,3247,11450"
238317,13.2286620400001,52.528340934,
238322,13.400885488,52.5102665260001,"8874,8991,10001"
238326,13.401203346,52.5104112980001,
238328,13.4573292440001,52.4226190190001,
238329,13.218174629,52.5087401690001,
238330,13.3452549570001,52.550468397,
238331,13.405504878,52.5344159580001,
238334,13.4790637840001,52.609837907,
238335,13.441924154,52.4828643070001,
238337,13.4214489610001,52.5043374850001,"13540,15061"
238344,13.280324158,52.5185397770001,
238350,13.328510156,52.5222180420001,
238352,13.4237062780001,52.5543581060001,
238354,13.3284321400001,52.464791307,
238358,13.183425206,52.48487829,
238360,13.4406141900001,52.51703193,"4263,4265,4270,12356"
238363,13.4058253860001,52.513991967,"8507,11429,11565,12142,12167,15379,16500"
238365,13.5113681450001,52.504368195,
238367,13.130649496,52.4698502270001,
238370,13.328350033,52.5081560780001,"752,1934,10231"
238371,13.4432290940001,52.4278209380001,
238373,13.3918475090001,52.5042701620001,
238380,13.396330221,52.4909555470001,"8414,8454"
238384,13.3552907390001,52.5196795960001,"31,4659,8058"
238385,13.3903590210001,52.405614938,
238386,13.5053460840001,52.6295158470001,
238387,13.412170292,52.498739893,
238389,13.4039843800001,52.540505776,"6298,9872,10080,11072"
238395,13.301784985,52.5034292970001,
238397,13.388768278,52.5001148200001,"8497,9415,9451,9634,9904,9984,11438,11700,11701,12439"
238400,13.336808408,52.4311683230001,
238402,13.4131934120001,52.525194625,14874
238403,13.200224038,52.441265388,"1405,3183"
238404,13.411090625,52.5304562920001,
238408,13.3164433900001,52.458451331,
238409,13.4063602270001,52.398487915,
238413,13.405712388,52.5140833570001,"8507,11565,12142,12167,15379,16500"
238418,13.39127158,52.5020029610001,14
238421,13.3955072310001,52.538120378,
238423,13.43184396,52.5058092570001,
238428,13.386426548,52.4900744820001,"6042,9524,10188,10467,11231,17144"
238429,13.4956276130001,52.5264631000001,
238430,13.586969998,52.428088449,
238431,13.400702885,52.529602637,
238436,13.604474764,52.4866797350001,
238439,13.42117316,52.5312799260001,
